EjAxMDAgRmxhdCBDcmVlayBSZCwgQmxhY2sgTW91bnRhaW4sIE5DIDI4NzExLCBVU0E,35.622224,-82.314262
ChIJmbLGziSoPIgRQswYxvwy7fA,42.305748,-83.603743
